week,origin_state,dest_state,count
2020-05-02,District of Columbia,Missouri,7
2020-05-02,Colorado,Pennsylvania,28
2020-05-02,Florida,Connecticut,39
2020-05-02,District of Columbia,California,31
2020-05-02,Missouri,Michigan,9
2020-05-02,Tennessee,Colorado,27
2020-05-02,Florida,Texas,327
2020-05-02,South Carolina,Tennessee,8
2020-05-02,Massachusetts,Missouri,8
2020-05-02,Maine,Pennsylvania,2
2020-05-02,Tennessee,Arizona,9
2020-05-02,Michigan,Texas,33
2020-05-02,Massachusetts,Colorado,10
2020-05-02,District of Columbia,Washington,14
2020-05-02,Mississippi,Florida,2
2020-05-02,Utah,New York,10
2020-05-02,District of Columbia,Pennsylvania,1
2020-05-02,Maryland,Minnesota,8
2020-05-02,Utah,North Carolina,5
2020-05-02,Massachusetts,Pennsylvania,29
2020-05-02,Florida,Illinois,214
2020-05-02,Utah,Missouri,6
2020-05-02,Nebraska,Texas,12
2020-05-02,Missouri,Missouri,14
2020-05-02,Connecticut,Illinois,4
2020-05-02,District of Columbia,Louisiana,7
2020-05-02,Maryland,Virginia,21
2020-05-02,Michigan,Louisiana,1
2020-05-02,South Carolina,New Jersey,3
2020-05-02,Florida,Kansas,1
2020-05-02,District of Columbia,Nebraska,1
2020-05-02,Florida,Colorado,67
2020-05-02,Maryland,North Carolina,56
2020-05-02,Minnesota,Arizona,15
2020-05-02,Florida,New Hampshire,22
2020-05-02,District of Columbia,Ohio,2
2020-05-02,Connecticut,Texas,6
2020-05-02,Maryland,Indiana,14
2020-05-02,Missouri,Florida,72
2020-05-02,Maryland,Colorado,11
2020-05-02,Montana,Nevada,10
2020-05-02,Louisiana,New York,1
2020-05-02,Tennessee,Florida,136
2020-05-02,Colorado,Utah,32
2020-05-02,Florida,Maine,5
2020-05-02,Minnesota,Washington,21
2020-05-02,Michigan,Washington,18
2020-05-02,Maryland,Ohio,34
2020-05-02,Wyoming,Texas,2
2020-05-02,Utah,Nevada,36
2020-05-02,Tennessee,California,13
2020-05-02,Florida,North Dakota,1
2020-05-02,Missouri,Minnesota,1
2020-05-02,Colorado,South Dakota,1
2020-05-02,Utah,California,123
2020-05-02,District of Columbia,Wisconsin,2
2020-05-02,Missouri,District of Columbia,10
2020-05-02,Tennessee,South Carolina,7
2020-05-02,Louisiana,Washington,6
2020-05-02,Minnesota,Ohio,7
2020-05-02,Maryland,Utah,7
2020-05-02,Missouri,Oklahoma,7
2020-05-02,Massachusetts,Florida,48
2020-05-02,Maryland,Louisiana,9
2020-05-02,Louisiana,Indiana,1
2020-05-02,Michigan,Maryland,20
2020-05-02,District of Columbia,Georgia,48
2020-05-02,Arizona,Arkansas,1
2020-05-02,Minnesota,Maryland,8
2020-05-02,Missouri,Maryland,21
2020-05-02,Tennessee,Illinois,20
2020-05-02,North Dakota,Florida,1
2020-05-02,New Mexico,Illinois,8
2020-05-02,Louisiana,Arizona,7
2020-05-02,Georgia,Ohio,58
2020-05-02,North Dakota,Colorado,1
2020-05-02,Pennsylvania,Tennessee,30
2020-05-02,California,California,821
2020-05-02,Texas,New Jersey,18
2020-05-02,Georgia,Kentucky,16
2020-05-02,North Dakota,Arizona,7
2020-05-02,New Mexico,Maryland,1
2020-05-02,Illinois,Nevada,61
2020-05-02,New Mexico,Nevada,10
2020-05-02,California,Colorado,255
2020-05-02,Kentucky,Texas,4
2020-05-02,Illinois,Nebraska,14
2020-05-02,Washington,Alaska,58
2020-05-02,Wisconsin,Florida,32
2020-05-02,North Dakota,Nevada,13
2020-05-02,Rhode Island,North Carolina,14
2020-05-02,New Mexico,Colorado,17
2020-05-02,Ohio,California,2
2020-05-02,Texas,Indiana,20
2020-05-02,New Mexico,Florida,1
2020-05-02,Nevada,New Mexico,15
2020-05-02,South Carolina,Georgia,53
2020-05-02,Texas,Texas,681
2020-05-02,Ohio,Arizona,4
2020-05-02,Colorado,Missouri,44
2020-05-02,Georgia,Oklahoma,14
2020-05-02,Nevada,Kansas,3
2020-05-02,Georgia,Kansas,6
2020-05-02,Illinois,Missouri,40
2020-05-02,Colorado,Alaska,3
2020-05-02,California,Arizona,201
2020-05-02,Illinois,Minnesota,30
2020-05-02,Indiana,Texas,21
2020-05-02,North Carolina,Washington,11
2020-05-02,Nevada,Louisiana,3
2020-05-02,Washington,Massachusetts,9
2020-05-02,New York,Arizona,1
2020-05-02,North Carolina,Tennessee,43
2020-05-02,Pennsylvania,Texas,55
2020-05-02,Georgia,Louisiana,22
2020-05-02,California,Florida,33
2020-05-02,Texas,Kentucky,4
2020-05-02,Illinois,New Mexico,8
2020-05-02,Georgia,Arizona,14
2020-05-02,Nevada,Maryland,22
2020-05-02,Texas,Nevada,127
2020-05-02,Georgia,New York,43
2020-05-02,Indiana,North Carolina,7
2020-05-02,North Carolina,South Carolina,21
2020-05-02,North Carolina,Texas,102
2020-05-02,New Mexico,New York,2
2020-05-02,Illinois,New Jersey,18
2020-05-02,Georgia,California,64
2020-05-02,Illinois,New Hampshire,1
2020-05-02,Indiana,South Carolina,2
2020-05-02,Colorado,New Mexico,10
2020-05-02,Nevada,Kentucky,1
2020-05-02,North Carolina,Virginia,21
2020-05-02,California,Washington,165
2020-05-02,Georgia,North Carolina,71
2020-05-02,Texas,Kansas,4
2020-05-02,New Mexico,Texas,45
2020-05-02,North Carolina,Utah,4
2020-05-02,Wisconsin,Nevada,11
2020-05-02,California,District of Columbia,29
2020-05-02,Rhode Island,Maryland,23
2020-05-02,New Mexico,Washington,6
2020-05-02,Virginia,West Virginia,1
2020-05-02,Tennessee,Missouri,16
2020-05-02,Arizona,Indiana,12
2020-05-02,New Mexico,California,3
2020-05-02,Tennessee,Iowa,4
2020-05-02,Arkansas,Colorado,1
2020-05-02,New Jersey,South Carolina,3
2020-05-02,Illinois,Iowa,1
2020-05-02,Ohio,Nevada,20
2020-05-02,Pennsylvania,Pennsylvania,7
2020-05-02,Texas,Idaho,5
2020-05-02,New Jersey,Tennessee,2
2020-05-02,Wisconsin,Tennessee,10
2020-05-02,Arkansas,Florida,6
2020-05-02,Georgia,Indiana,30
2020-05-02,Illinois,Kentucky,12
2020-05-02,Ohio,Missouri,2
2020-05-02,Louisiana,California,9
2020-05-02,Colorado,California,269
2020-05-02,Ohio,Minnesota,7
2020-05-02,Illinois,Indiana,1
2020-05-02,Illinois,Louisiana,18
2020-05-02,Nevada,Indiana,11
2020-05-02,Iowa,Florida,12
2020-05-02,Arizona,Wisconsin,19
2020-05-02,Colorado,Connecticut,7
2020-05-02,Wisconsin,District of Columbia,7
2020-05-02,Tennessee,Nevada,20
2020-05-02,Colorado,Minnesota,32
2020-05-02,Washington,California,158
2020-05-02,Ohio,South Carolina,8
2020-05-02,Ohio,Pennsylvania,1
2020-05-02,Louisiana,Colorado,3
2020-05-02,Ohio,Ohio,4
2020-05-02,Arkansas,Arizona,1
2020-05-02,Ohio,North Carolina,11
2020-05-02,Georgia,South Carolina,54
2020-05-02,Texas,New York,18
2020-05-02,Arizona,California,212
2020-05-02,Ohio,New Jersey,2
2020-05-02,New Jersey,Texas,16
2020-05-02,Arkansas,Georgia,14
2020-05-02,Illinois,Maryland,34
2020-05-02,Ohio,Illinois,69
2020-05-02,Pennsylvania,South Carolina,4
2020-05-02,Washington,Arizona,43
2020-05-02,New Mexico,Arizona,13
2020-05-02,Ohio,Georgia,59
2020-05-02,Virginia,Massachusetts,3
2020-05-02,Ohio,Florida,135
2020-05-02,Georgia,Oregon,7
2020-05-02,Arkansas,Tennessee,2
2020-05-02,Colorado,Arizona,70
2020-05-02,Indiana,Washington,1
2020-05-02,Ohio,District of Columbia,2
2020-05-02,Illinois,Michigan,27
2020-05-02,Ohio,Colorado,17
2020-05-02,Arkansas,Texas,13
2020-05-02,Alabama,Nevada,7
2020-05-02,Virginia,Florida,26
2020-05-02,Nevada,Iowa,8
2020-05-02,Illinois,Massachusetts,39
2020-05-02,Iowa,Colorado,7
2020-05-02,Nevada,New York,5
2020-05-02,Ohio,Massachusetts,5
2020-05-02,Arizona,Florida,18
2020-05-02,Kentucky,Georgia,17
2020-05-02,Ohio,Maryland,33
2020-05-02,California,New York,29
2020-05-02,North Carolina,Rhode Island,15
2020-05-02,Georgia,Pennsylvania,49
2020-05-02,Iowa,Arizona,7
2020-05-02,Alabama,Georgia,28
2020-05-02,New Jersey,Washington,7
2020-05-02,Ohio,Louisiana,4
2020-05-02,Arkansas,Nevada,3
2020-05-02,Colorado,New York,3
2020-05-02,Texas,New Mexico,44
2020-05-02,Texas,Illinois,160
2020-05-02,Ohio,Tennessee,12
2020-05-02,California,Utah,124
2020-05-02,New York,California,29
2020-05-02,North Carolina,Florida,303
2020-05-02,North Carolina,District of Columbia,40
2020-05-02,Texas,Michigan,36
2020-05-02,New York,Nevada,5
2020-05-02,California,Missouri,41
2020-05-02,New York,New Mexico,2
2020-05-02,Colorado,Nevada,74
2020-05-02,Illinois,Utah,15
2020-05-02,Nevada,Montana,10
2020-05-02,Kentucky,Louisiana,1
2020-05-02,Georgia,Arkansas,18
2020-05-02,Georgia,Missouri,43
2020-05-02,Indiana,Florida,75
2020-05-02,North Carolina,Connecticut,20
2020-05-02,Virginia,Pennsylvania,1
2020-05-02,Georgia,Massachusetts,22
2020-05-02,North Carolina,Colorado,33
2020-05-02,California,Oklahoma,2
2020-05-02,Illinois,Texas,163
2020-05-02,Texas,Massachusetts,36
2020-05-02,North Carolina,Kentucky,4
2020-05-02,Illinois,Tennessee,24
2020-05-02,Indiana,Georgia,31
2020-05-02,California,Oregon,67
2020-05-02,North Carolina,Indiana,8
2020-05-02,California,Michigan,21
2020-05-02,Texas,Montana,2
2020-05-02,Virginia,Tennessee,3
2020-05-02,New York,Minnesota,14
2020-05-02,North Carolina,Illinois,51
2020-05-02,Rhode Island,Illinois,7
2020-05-02,North Carolina,Georgia,69
2020-05-02,New York,Missouri,3
2020-05-02,Arizona,Idaho,5
2020-05-02,California,Minnesota,29
2020-05-02,North Carolina,Louisiana,19
2020-05-02,California,Montana,1
2020-05-02,Virginia,North Carolina,22
2020-05-02,California,North Carolina,52
2020-05-02,Georgia,Michigan,35
2020-05-02,New York,Utah,10
2020-05-02,Rhode Island,Florida,19
2020-05-02,Georgia,Minnesota,27
2020-05-02,New York,Pennsylvania,1
2020-05-02,New York,Texas,18
2020-05-02,Nevada,Missouri,34
2020-05-02,Wisconsin,Maryland,7
2020-05-02,California,New Mexico,4
2020-05-02,Colorado,Nebraska,24
2020-05-02,Kentucky,Maryland,13
2020-05-02,Tennessee,Ohio,12
2020-05-02,New York,Tennessee,5
2020-05-02,Indiana,Arizona,13
2020-05-02,California,New Jersey,42
2020-05-02,California,Ohio,2
2020-05-02,New York,Vermont,4
2020-05-02,South Carolina,Illinois,10
2020-05-02,Illinois,Virginia,2
2020-05-02,North Carolina,California,51
2020-05-02,Georgia,Mississippi,1
2020-05-02,New York,New York,61
2020-05-02,North Carolina,Arizona,22
2020-05-02,Rhode Island,District of Columbia,1
2020-05-02,Texas,Minnesota,28
2020-05-02,Tennessee,Michigan,22
2020-05-02,California,Nevada,233
2020-05-02,Indiana,Colorado,17
2020-05-02,Illinois,Washington,32
2020-05-02,Texas,Missouri,99
2020-05-02,Texas,Tennessee,67
2020-05-02,New York,North Carolina,51
2020-05-02,New York,Washington,17
2020-05-02,Nevada,Minnesota,7
2020-05-02,Nevada,Michigan,19
2020-05-02,Illinois,South Carolina,9
2020-05-02,New York,Michigan,17
2020-05-02,North Carolina,North Carolina,76
2020-05-02,North Carolina,New York,50
2020-05-02,Illinois,Oklahoma,6
2020-05-02,Indiana,Missouri,5
2020-05-02,California,Illinois,137
2020-05-02,California,Tennessee,13
2020-05-02,Georgia,New Jersey,22
2020-05-02,Colorado,New Jersey,14
2020-05-02,Wisconsin,Georgia,14
2020-05-02,North Carolina,New Jersey,8
2020-05-02,Washington,Louisiana,6
2020-05-02,North Carolina,Nevada,14
2020-05-02,New York,Georgia,43
2020-05-02,Virginia,Texas,13
2020-05-02,Texas,Alabama,8
2020-05-02,Washington,Minnesota,21
2020-05-02,North Carolina,Nebraska,2
2020-05-02,Illinois,Ohio,59
2020-05-02,California,Idaho,12
2020-05-02,Illinois,New York,35
2020-05-02,North Carolina,Pennsylvania,63
2020-05-02,New York,Colorado,15
2020-05-02,North Carolina,Oregon,6
2020-05-02,Arizona,Illinois,56
2020-05-02,California,Hawaii,63
2020-05-02,Indiana,Nevada,18
2020-05-02,Illinois,North Carolina,41
2020-05-02,Texas,Louisiana,75
2020-05-02,Tennessee,Mississippi,2
2020-05-02,Nevada,Nevada,87
2020-05-02,California,Texas,316
2020-05-02,North Carolina,Oklahoma,7
2020-05-02,Arizona,Georgia,15
2020-05-02,North Carolina,Ohio,11
2020-05-02,New York,Florida,128
2020-05-02,Tennessee,Massachusetts,12
2020-05-02,Virginia,District of Columbia,3
2020-05-02,Kentucky,North Carolina,4
2020-05-02,North Carolina,Massachusetts,43
2020-05-02,Illinois,Rhode Island,14
2020-05-02,California,Pennsylvania,22
2020-05-02,California,Maryland,10
2020-05-02,New York,Massachusetts,26
2020-05-02,Kentucky,Illinois,12
2020-05-02,North Carolina,Maryland,62
2020-05-02,Nevada,Nebraska,18
2020-05-02,Georgia,Nebraska,7
2020-05-02,North Carolina,Maine,4
2020-05-02,Kentucky,Nevada,1
2020-05-02,Pennsylvania,Washington,12
2020-05-02,Alabama,Maryland,1
2020-05-02,Indiana,Illinois,1
2020-05-02,California,Massachusetts,18
2020-05-02,Georgia,Maryland,28
2020-05-02,Indiana,Louisiana,1
2020-05-02,Illinois,Pennsylvania,57
2020-05-02,California,Louisiana,9
2020-05-02,Wisconsin,Missouri,7
2020-05-02,Illinois,Oregon,10
2020-05-02,Colorado,Montana,4
2020-05-02,Texas,Nebraska,11
2020-05-02,North Carolina,Missouri,28
2020-05-02,Texas,Maryland,45
2020-05-02,New York,Illinois,36
2020-05-02,California,Georgia,65
2020-05-02,Nevada,Massachusetts,4
2020-05-02,New York,Louisiana,1
2020-05-02,Georgia,Nevada,22
2020-05-02,North Carolina,Minnesota,12
2020-05-02,Indiana,Maryland,13
2020-05-02,Tennessee,Wisconsin,10
2020-05-02,New York,Maryland,48
2020-05-02,North Carolina,Michigan,30
2020-05-02,Tennessee,Minnesota,9
2020-05-02,Iowa,Illinois,2
2020-05-02,Arkansas,Missouri,6
2020-05-02,Virginia,Maryland,20
2020-05-02,Georgia,Florida,270
2020-05-02,Idaho,Nevada,11
2020-05-02,Oregon,Georgia,7
2020-05-02,New Hampshire,Maryland,23
2020-05-02,Arizona,New York,1
2020-05-02,Pennsylvania,Nevada,10
2020-05-02,Georgia,Wisconsin,13
2020-05-02,New Hampshire,Illinois,2
2020-05-02,Colorado,Iowa,6
2020-05-02,Texas,Connecticut,5
2020-05-02,Oregon,Illinois,9
2020-05-02,Texas,Oregon,19
2020-05-02,Kansas,Georgia,6
2020-05-02,Colorado,Michigan,18
2020-05-02,Idaho,Colorado,8
2020-05-02,Arizona,New Mexico,7
2020-05-02,Wisconsin,Wisconsin,2
2020-05-02,Kansas,Missouri,12
2020-05-02,Washington,Florida,20
2020-05-02,Colorado,Oklahoma,18
2020-05-02,Colorado,Kansas,1
2020-05-02,Oregon,Nevada,31
2020-05-02,Idaho,California,12
2020-05-02,Arizona,North Carolina,21
2020-05-02,Nevada,Colorado,86
2020-05-02,Pennsylvania,Missouri,3
2020-05-02,Oregon,Missouri,7
2020-05-02,Washington,Idaho,1
2020-05-02,New Hampshire,Florida,21
2020-05-02,Oregon,Minnesota,6
2020-05-02,Florida,Wisconsin,38
2020-05-02,Kentucky,Florida,31
2020-05-02,Tennessee,Washington,5
2020-05-02,Washington,District of Columbia,14
2020-05-02,Alabama,Florida,8
2020-05-02,Georgia,Virginia,41
2020-05-02,Arizona,Kansas,2
2020-05-02,Georgia,Colorado,33
2020-05-02,Oklahoma,Texas,64
2020-05-02,Texas,Oklahoma,66
2020-05-02,New Jersey,Colorado,11
2020-05-02,Colorado,Illinois,54
2020-05-02,Colorado,Ohio,16
2020-05-02,Arizona,Oklahoma,8
2020-05-02,Nevada,Florida,28
2020-05-02,Oklahoma,Tennessee,6
2020-05-02,Kansas,Arizona,2
2020-05-02,Arizona,District of Columbia,14
2020-05-02,Oklahoma,North Carolina,6
2020-05-02,Tennessee,New Jersey,2
2020-05-02,Texas,Colorado,166
2020-05-02,Louisiana,Florida,38
2020-05-02,Arizona,Ohio,4
2020-05-02,Kansas,Florida,2
2020-05-02,Colorado,Indiana,23
2020-05-02,Oregon,Colorado,32
2020-05-02,Texas,District of Columbia,81
2020-05-02,Wisconsin,Colorado,18
2020-05-02,Georgia,Washington,19
2020-05-02,Idaho,Washington,1
2020-05-02,Arizona,North Dakota,7
2020-05-02,Kansas,Colorado,1
2020-05-02,New Jersey,California,41
2020-05-02,Oregon,California,67
2020-05-02,Georgia,Georgia,28
2020-05-02,Texas,Utah,35
2020-05-02,Oregon,Arizona,10
2020-05-02,Idaho,Texas,5
2020-05-02,Texas,Florida,317
2020-05-02,Arizona,Nevada,61
2020-05-02,Nevada,Wisconsin,12
2020-05-02,Pennsylvania,Florida,178
2020-05-02,Nevada,Tennessee,20
2020-05-02,Wyoming,Utah,7
2020-05-02,Arizona,Michigan,14
2020-05-02,Tennessee,North Carolina,50
2020-05-02,Nevada,South Dakota,6
2020-05-02,Pennsylvania,Georgia,51
2020-05-02,Texas,Pennsylvania,54
2020-05-02,Kansas,Texas,4
2020-05-02,Texas,Arkansas,13
2020-05-02,Nevada,Pennsylvania,10
2020-05-02,Arizona,Massachusetts,9
2020-05-02,Pennsylvania,Michigan,1
2020-05-02,Colorado,Maryland,17
2020-05-02,Pennsylvania,Illinois,61
2020-05-02,Hawaii,Hawaii,355
2020-05-02,Pennsylvania,Louisiana,4
2020-05-02,Kentucky,Colorado,7
2020-05-02,Washington,Hawaii,27
2020-05-02,Colorado,Massachusetts,10
2020-05-02,Pennsylvania,Massachusetts,32
2020-05-02,Nevada,Oklahoma,7
2020-05-02,Alabama,Texas,8
2020-05-02,Pennsylvania,District of Columbia,2
2020-05-02,Nevada,Oregon,27
2020-05-02,Arizona,Louisiana,7
2020-05-02,Arizona,Maryland,8
2020-05-02,Kentucky,Arizona,1
2020-05-02,Pennsylvania,Maine,2
2020-05-02,Georgia,Connecticut,14
2020-05-02,Nevada,Arkansas,3
2020-05-02,Pennsylvania,Maryland,15
2020-05-02,Washington,Georgia,18
2020-05-02,Pennsylvania,Connecticut,3
2020-05-02,Colorado,Louisiana,9
2020-05-02,Arizona,Montana,9
2020-05-02,Virginia,Georgia,43
2020-05-02,Tennessee,New York,4
2020-05-02,Colorado,Kentucky,7
2020-05-02,Oregon,Utah,14
2020-05-02,Hawaii,Washington,27
2020-05-02,Oregon,Washington,27
2020-05-02,Nevada,North Dakota,13
2020-05-02,Oregon,Texas,17
2020-05-02,Arizona,Nebraska,12
2020-05-02,Georgia,District of Columbia,48
2020-05-02,Arizona,Kentucky,1
2020-05-02,Idaho,Arizona,5
2020-05-02,Arizona,Colorado,79
2020-05-02,Nevada,Washington,63
2020-05-02,Oregon,North Carolina,6
2020-05-02,Nevada,Utah,36
2020-05-02,Texas,California,329
2020-05-02,Louisiana,Georgia,22
2020-05-02,Arizona,Minnesota,15
2020-05-02,South Carolina,Florida,8
2020-05-02,Nevada,California,216
2020-05-02,Hawaii,California,62
2020-05-02,Nevada,Ohio,20
2020-05-02,Tennessee,Louisiana,9
2020-05-02,Pennsylvania,Colorado,21
2020-05-02,Kansas,Nevada,3
2020-05-02,Nevada,Texas,134
2020-05-02,Pennsylvania,California,23
2020-05-02,Pennsylvania,Arizona,14
2020-05-02,Arizona,Missouri,39
2020-05-02,Tennessee,Virginia,3
2020-05-02,Texas,Arizona,147
2020-05-02,Illinois,Arizona,59
2020-05-02,New York,South Carolina,2
2020-05-02,Oklahoma,Florida,4
2020-05-02,New Jersey,Illinois,15
2020-05-02,Oklahoma,Arizona,9
2020-05-02,Oklahoma,Georgia,15
2020-05-02,Arizona,Pennsylvania,16
2020-05-02,West Virginia,Florida,9
2020-05-02,Rhode Island,Pennsylvania,1
2020-05-02,Colorado,District of Columbia,35
2020-05-02,Colorado,Georgia,26
2020-05-02,Arizona,South Dakota,5
2020-05-02,Nevada,Georgia,22
2020-05-02,South Carolina,Indiana,2
2020-05-02,Arizona,Texas,123
2020-05-02,Illinois,Colorado,55
2020-05-02,Nevada,Idaho,11
2020-05-02,New Jersey,Georgia,22
2020-05-02,Oklahoma,California,2
2020-05-02,Washington,Illinois,36
2020-05-02,Texas,Ohio,33
2020-05-02,Iowa,Tennessee,4
2020-05-02,Texas,North Carolina,102
2020-05-02,Arizona,Tennessee,15
2020-05-02,Georgia,Tennessee,41
2020-05-02,Arizona,Utah,43
2020-05-02,Tennessee,Maryland,15
2020-05-02,Virginia,Illinois,4
2020-05-02,Iowa,Missouri,13
2020-05-02,Washington,Michigan,18
2020-05-02,Oklahoma,Maryland,1
2020-05-02,Illinois,Florida,224
2020-05-02,Iowa,Nevada,8
2020-05-02,Illinois,Connecticut,2
2020-05-02,Georgia,Utah,28
2020-05-02,Oklahoma,Illinois,7
2020-05-02,Arizona,Washington,41
2020-05-02,Ohio,Utah,6
2020-05-02,Wisconsin,Texas,19
2020-05-02,Ohio,Texas,33
2020-05-02,Texas,Georgia,151
2020-05-02,Oklahoma,Colorado,17
2020-05-02,New Jersey,North Carolina,8
2020-05-02,Arizona,Oregon,10
2020-05-02,Illinois,District of Columbia,69
2020-05-02,Washington,Colorado,67
2020-05-02,New Jersey,District of Columbia,13
2020-05-02,Illinois,Georgia,56
2020-05-02,Wisconsin,Arizona,21
2020-05-02,Oklahoma,Arkansas,1
2020-05-02,Nevada,Illinois,61
2020-05-02,Nevada,North Carolina,15
2020-05-02,Virginia,Colorado,1
2020-05-02,Colorado,Florida,74
2020-05-02,Georgia,Alabama,28
2020-05-02,Oklahoma,Missouri,7
2020-05-02,Colorado,Idaho,8
2020-05-02,New Jersey,Michigan,1
2020-05-02,New Jersey,Florida,29
2020-05-02,Pennsylvania,North Carolina,67
2020-05-02,Texas,South Carolina,15
2020-05-02,Colorado,North Carolina,31
2020-05-02,New Jersey,Ohio,2
2020-05-02,Georgia,Texas,150
2020-05-02,South Carolina,Colorado,1
2020-05-02,Arizona,Iowa,8
2020-05-02,Illinois,California,134
2020-05-02,Louisiana,District of Columbia,7
2020-05-02,Oklahoma,Nevada,7
2020-05-02,Georgia,Illinois,53
2020-05-09,Missouri,Arkansas,7
2020-05-09,Georgia,Indiana,30
2020-05-09,New York,Minnesota,14
2020-05-09,Kansas,Nevada,2
2020-05-09,South Carolina,Ohio,9
2020-05-09,Rhode Island,Illinois,7
2020-05-09,Florida,Rhode Island,9
2020-05-09,Missouri,North Carolina,11
2020-05-09,Missouri,Maryland,21
2020-05-09,Nevada,Texas,133
2020-05-09,New Jersey,Michigan,1
2020-05-09,Colorado,Kentucky,7
2020-05-09,New York,Massachusetts,27
2020-05-09,Montana,Arizona,8
2020-05-09,Maryland,Connecticut,14
2020-05-09,Louisiana,Pennsylvania,3
2020-05-09,Missouri,Colorado,41
2020-05-09,Virginia,Georgia,42
2020-05-09,Iowa,Colorado,3
2020-05-09,Tennessee,Louisiana,7
2020-05-09,Missouri,Nebraska,7
2020-05-09,District of Columbia,Colorado,34
2020-05-09,Nevada,Utah,35
2020-05-09,New Jersey,Texas,21
2020-05-09,Maryland,Florida,149
2020-05-09,California,Oklahoma,3
2020-05-09,Missouri,California,37
2020-05-09,Iowa,Nevada,6
2020-05-09,Montana,California,1
2020-05-09,Indiana,Georgia,30
2020-05-09,Tennessee,Georgia,42
2020-05-09,California,Oregon,62
2020-05-09,Colorado,California,270
2020-05-09,Texas,Montana,7
2020-05-09,New York,Michigan,17
2020-05-09,Maine,Florida,5
2020-05-09,Indiana,Florida,65
2020-05-09,Louisiana,Ohio,3
2020-05-09,Texas,New York,15
2020-05-09,Iowa,Florida,11
2020-05-09,Missouri,Nevada,31
2020-05-09,District of Columbia,Florida,82
2020-05-09,Texas,Missouri,85
2020-05-09,Colorado,Maryland,14
2020-05-09,Louisiana,North Carolina,9
2020-05-09,Colorado,Wisconsin,17
2020-05-09,Georgia,Connecticut,14
2020-05-09,New York,North Carolina,40
2020-05-09,Mississippi,Florida,2
2020-05-09,Connecticut,Michigan,7
2020-05-09,California,North Carolina,47
2020-05-09,Georgia,Illinois,51
2020-05-09,Maine,Maryland,14
2020-05-09,Nevada,Oregon,26
2020-05-09,Georgia,Michigan,37
2020-05-09,Maryland,Illinois,35
2020-05-09,Wisconsin,District of Columbia,7
2020-05-09,Minnesota,Wisconsin,1
2020-05-09,Tennessee,Ohio,9
2020-05-09,New Jersey,North Carolina,11
2020-05-09,Nevada,Oklahoma,4
2020-05-09,Colorado,Connecticut,7
2020-05-09,Colorado,Massachusetts,10
2020-05-09,California,New York,35
2020-05-09,New Jersey,Ohio,2
2020-05-09,Indiana,Colorado,17
